coordinates,created_at,favorited,truncated,tweet_id_str,in_reply_to_user_id_str,tweet_text,tweet_contributors,id,retweet_count,in_reply_to_status_id_str,geo,retweeted,in_reply_to_user_id,user_profile_sidebar_border_color,user_name,user_profile_sidebar_fill_color,user_profile_background_tile,user_profile_image_url,user_location,user_created_at,user_id_str,user_follow_request_sent,user_profile_link_color,user_favourites_count,user_url,user_contributors,user_utc_offset,user_id,user_profile_use_background_image,user_listed_count,user_protected,user_lang,user_profile_text_color,user_followers_count,tweet_user_time_zone,user_verified,user_geo_enabled,user_profile_background_color,user_notifications,user_description,user_friends_count,user_profile_background_image_url,user_statuses_count,user_screen_name,user_following,in_reply_to_screen_name,tweet_source,place,in_reply_to_status_id,favorite_count,screen_name,tweet_lang,screen_name2,EST,screen_name3,user_created_EST,tweetQuarter,tweetmonth,tweetyear,containLink,numWords,numCharacters,screen_name4,col_id,tweet_text_adj
0,2017-09-05 10:51:43,0,0,905020614989271042,,$AHGIF Multi Million $ Revenues Cannabis Biotech with 300% Upside Potential $IBB $GILD $GWPH $MRK $NVS $BMY $JNJ https://t.co/knXWGjg0BC…,,905020614989271042,0,,,0,,C,YomiWoo,D,0,h,Stuna IsLand on cloud 9,2017-07-14 11:35:08,885824983909445633,0,1,14,,0,0,2147483647,True,7,0,en,3,67,,0,0,F,0,I fucks heavy with THC and CBD....I love Football and entertainment and I'm a STONER...@woogang affiliate,137,,2497,soowoo021,0,,Twitter for BlackBerry®,,0,0,$IBB,,$IBB,2017-09-05 06:51:43,IBB,2017-07-14 07:35:08,3,9,2017,,19,137,IBB,2919,$AHGIF Multi Million $ Revenues Cannabis Biotech with 300% Upside Potential $IBB $GILD $GWPH $MRK $NVS $BMY $JNJ https://t.co/knXWGjg0BC…
0,2017-09-05 10:51:43,0,0,905020614989271042,,$AHGIF Multi Million $ Revenues Cannabis Biotech with 300% Upside Potential $IBB $GILD $GWPH $MRK $NVS $BMY $JNJ https://t.co/knXWGjg0BC…,,905020614989271042,0,,,0,,C,YomiWoo,D,0,h,Stuna IsLand on cloud 9,2017-07-14 11:35:08,885824983909445633,0,1,14,,0,0,2147483647,True,7,0,en,3,66,,0,0,F,0,I fucks heavy with THC and CBD....I love Football and entertainment and I'm a STONER...@woogang affiliate,137,,2463,soowoo021,0,,Twitter for BlackBerry®,,0,0,$JNJ,,$JNJ,2017-09-05 06:51:43,JNJ,2017-07-14 07:35:08,3,9,2017,,19,137,JNJ,2920,$AHGIF Multi Million $ Revenues Cannabis Biotech with 300% Upside Potential $IBB $GILD $GWPH $MRK $NVS $BMY $JNJ https://t.co/knXWGjg0BC…
0,2017-05-11 08:32:54,0,0,862586299194232832,,"RT @CHasting98: Watching $LRTTF , $BKD.V $MTBC $ENRT $MNKD #Win #Canes",,862586299194232832,147,,,0,,C,Ira,D,0,h,Reno,2017-03-05 09:10:05,838315667422081024,0,1,27,,0,0,2147483647,True,0,0,en,3,2,,0,0,F,0,Everyone complains of his memory Day trading trading stocks.,11,,167,iradakornc,0,,Twitter Web Client,,0,0,$MTBC,,$MTBC,2017-05-11 04:32:54,MTBC,2017-03-05 04:10:05,2,5,2017,,10,71,MTBC,2921,"RT @CHasting98: Watching $LRTTF , $BKD.V $MTBC $ENRT $MNKD #Win #Canes"
0,2017-09-05 10:51:43,0,0,905020614989271042,,$AHGIF Multi Million $ Revenues Cannabis Biotech with 300% Upside Potential $IBB $GILD $GWPH $MRK $NVS $BMY $JNJ https://t.co/knXWGjg0BC…,,905020614989271042,0,,,0,,C,YomiWoo,D,0,h,Stuna IsLand on cloud 9,2017-07-14 11:35:08,885824983909445633,0,1,14,,0,0,2147483647,True,7,0,en,3,66,,0,0,F,0,I fucks heavy with THC and CBD....I love Football and entertainment and I'm a STONER...@woogang affiliate,137,,2463,soowoo021,0,,Twitter for BlackBerry®,,0,0,$MRK,,$MRK,2017-09-05 06:51:43,MRK,2017-07-14 07:35:08,3,9,2017,,19,137,MRK,2923,$AHGIF Multi Million $ Revenues Cannabis Biotech with 300% Upside Potential $IBB $GILD $GWPH $MRK $NVS $BMY $JNJ https://t.co/knXWGjg0BC…
0,2017-05-11 08:32:54,0,0,862586300188065793,,EiQ Intros SOCVue for #Splunk Enterprise Security. Read more: https://t.co/K5ujadE8nR $SPLK,,862586300188065793,0,,,0,,C,IT Services News,D,0,h,"San Mateo, CA",2016-01-28 10:07:31,4825027321,0,1,0,https://t.co/wfoE5VRdTk,0,0,2147483647,True,847,0,en,3,1399,,0,0,F,0,Track all of the latest IT Services News with Owler. View all companies in the IT Services Sector: https://t.co/EFgXw65nuf,3,,283441,_it_services,0,,IT  Services,,0,0,$SPLK,,$SPLK,2017-05-11 04:32:54,SPLK,2016-01-28 05:07:31,2,5,2017,,11,91,SPLK,2924,EiQ Intros SOCVue for #Splunk Enterprise Security. Read more: https://t.co/K5ujadE8nR $SPLK
0,2017-09-05 10:51:43,0,0,905020614989271042,,$AHGIF Multi Million $ Revenues Cannabis Biotech with 300% Upside Potential $IBB $GILD $GWPH $MRK $NVS $BMY $JNJ https://t.co/knXWGjg0BC…,,905020614989271042,0,,,0,,C,YomiWoo,D,0,h,Stuna IsLand on cloud 9,2017-07-14 11:35:08,885824983909445633,0,1,14,,0,0,2147483647,True,8,0,en,3,68,,0,0,F,0,I fucks heavy with THC and CBD....I love Football and entertainment and I'm a STONER...@woogang affiliate,137,,2507,soowoo021,0,,Twitter for BlackBerry®,,0,0,$NVS,,$NVS,2017-09-05 06:51:43,NVS,2017-07-14 07:35:08,3,9,2017,,19,137,NVS,2926,$AHGIF Multi Million $ Revenues Cannabis Biotech with 300% Upside Potential $IBB $GILD $GWPH $MRK $NVS $BMY $JNJ https://t.co/knXWGjg0BC…
0,2017-05-11 08:32:55,0,0,862586302046371847,,Bojangles Inc $BOJA Stock Rating Upgraded by Zacks Investment Research https://t.co/NQos3NwXeJ,,862586302046371847,0,,,0,,A,WKRB News,C,0,h,,2013-11-08 02:17:02,2181281054,0,0,0,http://t.co/NYpmdUJnIe,0,0,2147483647,True,186,0,en,3,1158,,0,0,0,0,WKRB News - News and Analysis. http://t.co/n4QyKK8afr,8,http://abs.twimg.com/images/themes/theme15/bg.png,915384,WKRBNews,0,,Zapier.com,,0,0,$BOJA,,$BOJA,2017-05-11 04:32:55,BOJA,2013-11-07 21:17:02,2,5,2017,,11,94,BOJA,2927,Bojangles Inc $BOJA Stock Rating Upgraded by Zacks Investment Research https://t.co/NQos3NwXeJ
0,2017-09-05 10:51:47,0,0,905020630113931264,,"Owens Corning New $OC Shareholder Forward Management Cut Its Holding by $372,657 as Stock Rose ...",,905020630113931264,0,,,0,,F,Gabriel Wilson,F,0,h,"Cockburn Town, Turks and Cai",2013-05-23 03:44:18,1450478228,0,F,1,,0,-25200,1450478228,True,0,0,en,0,27,Pacific Time (US & Canada),0,0,B,0,we are always in the middle of the world,0,http://abs.twimg.com/images/themes/theme12/bg.gif,34259,noritsunagirota,0,,The San Times,,0,0,$OC,,$OC,2017-09-05 06:51:47,OC,2013-05-22 23:44:18,3,9,2017,,16,98,OC,2928,"Owens Corning New $OC Shareholder Forward Management Cut Its Holding by $372,657 as Stock Rose ..."
0,2017-05-11 08:32:55,0,0,862586302868344836,,RT @aaaamhim: $ELED THE HOTTEST STOCK IN OTC &amp; UR SLEEPING,,862586302868344836,140,,,0,,C,Andriana,D,0,h,Madison,2017-04-04 04:24:50,849115520263737346,0,1,6,,0,0,2147483647,True,0,0,en,3,0,,0,0,F,0,Becker's law: it is much harder to find a job than to keep one. Investing making money.,27,,59,tqOfzyo88RhY92x,0,,Twitter Web Client,,0,0,$ASTI,,$ASTI,2017-05-11 04:32:55,ASTI,2017-04-04 00:24:50,2,5,2017,,11,62,ASTI,2930,RT @aaaamhim: $ELED THE HOTTEST STOCK IN OTC &amp; UR SLEEPING
0,2017-09-05 10:51:51,0,0,905020647008382976,,RT @Bitzure_Support: Our Ethereum market is now open for trading! https://t.co/76jsUiTIEp   https://t.co/iTgAr21mZY @ethereumproject #ETH $…,,905020647008382976,16,,,0,,C,RidgyDidge,D,0,h,,2017-02-10 01:25:43,829863885586866177,0,1,149,,0,0,2147483647,True,1,0,en,3,404,,0,0,F,0,,472,,130,RidgyDidge_ALT,0,,Twitter Web Client,,0,0,$ETH,,$ETH,2017-09-05 06:51:51,ETH,2017-02-09 20:25:43,3,9,2017,,14,140,ETH,2931,RT @Bitzure_Support: Our Ethereum market is now open for trading! https://t.co/76jsUiTIEp   https://t.co/iTgAr21mZY @ethereumproject #ETH $…
0,2017-05-11 08:32:55,0,0,862586302868344836,,RT @aaaamhim: $ELED THE HOTTEST STOCK IN OTC &amp; UR SLEEPING,,862586302868344836,144,,,0,,C,Andriana,D,0,h,Madison,2017-04-04 04:24:50,849115520263737346,0,1,7,,0,0,2147483647,True,0,0,en,3,0,,0,0,F,0,Becker's law: it is much harder to find a job than to keep one. Investing making money.,27,,59,tqOfzyo88RhY92x,0,,Twitter Web Client,,0,0,$NXTD,,$NXTD,2017-05-11 04:32:55,NXTD,2017-04-04 00:24:50,2,5,2017,,11,62,NXTD,2932,RT @aaaamhim: $ELED THE HOTTEST STOCK IN OTC &amp; UR SLEEPING
0,2017-09-05 10:51:55,0,0,905020663521583104,,Bruno Mars - Versace On The Floor [Official Video] https://t.co/AdTwojCbEG via @YouTube $DAX LOVE is Beautiful,,905020663521583104,0,,,0,,F,luckypete,F,0,h,"Sebring, Florida",2012-08-16 05:21:55,760883833,0,4,6039,,0,-14400,760883833,True,2,0,en,0,31,Eastern Time (US & Canada),0,0,3,0,"Life gives you choices, dreams to follow, Careful Dreams do come true!",27,http://abs.twimg.com/images/themes/theme5/bg.gif,223236,petergo99037185,0,,Twitter Web Client,,0,0,$DAX,,$DAX,2017-09-05 06:51:55,DAX,2012-08-16 01:21:55,3,9,2017,,15,111,DAX,2934,Bruno Mars - Versace On The Floor [Official Video] https://t.co/AdTwojCbEG via @YouTube $DAX LOVE is Beautiful
0,2017-05-11 08:32:56,0,0,862586306567823366,,Entellus Medical Inc $ENTL Rating Lowered to Sell at Zacks Investment Research https://t.co/ZL99dQUPJF,,862586306567823366,0,,,0,,A,WKRB News,C,0,h,,2013-11-08 02:17:02,2181281054,0,0,0,http://t.co/NYpmdUJnIe,0,0,2147483647,True,186,0,en,3,1158,,0,0,0,0,WKRB News - News and Analysis. http://t.co/n4QyKK8afr,8,http://abs.twimg.com/images/themes/theme15/bg.png,915636,WKRBNews,0,,Zapier.com,,0,0,$ENTL,,$ENTL,2017-05-11 04:32:56,ENTL,2013-11-07 21:17:02,2,5,2017,,13,102,ENTL,2935,Entellus Medical Inc $ENTL Rating Lowered to Sell at Zacks Investment Research https://t.co/ZL99dQUPJF
0,2017-09-05 10:51:55,0,0,905020665077661697,2373819572.0,@AceOfWallStreet $amp and $lun,,905020665077661697,0,9.04988575225176e+17,,0,2373819572.0,C,cowan.net.properties,D,0,h,Lagos Nigeria,2012-01-10 10:44:09,460070683,0,1,323,https://t.co/yj1lwnShfF,0,7200,460070683,True,11,0,en,3,922,Amsterdam,0,0,C,0,Real estate consultants. btc 18Tz8N9p9ACmMmgEYNUweSxcsmSrrUMViF,900,http://abs.twimg.com/images/themes/theme1/bg.png,2925,cowan_networks,0,AceOfWallStreet,Twitter for Android,,2147483647,0,$AMP,,$AMP,2017-09-05 06:51:55,AMP,2012-01-10 05:44:09,3,9,2017,,4,30,AMP,2936,@AceOfWallStreet $amp and $lun
0,2017-05-11 08:32:57,0,0,862586310657269760,,Great Ajax Corp $AJX Stock Rating Upgraded by Zacks Investment Research https://t.co/r9FSjZbjuy,,862586310657269760,0,,,0,,A,WKRB News,C,0,h,,2013-11-08 02:17:02,2181281054,0,0,0,http://t.co/NYpmdUJnIe,0,0,2147483647,True,186,0,en,3,1159,,0,0,0,0,WKRB News - News and Analysis. http://t.co/n4QyKK8afr,8,http://abs.twimg.com/images/themes/theme15/bg.png,916135,WKRBNews,0,,Zapier.com,,0,0,$AJX,,$AJX,2017-05-11 04:32:57,AJX,2013-11-07 21:17:02,2,5,2017,,12,95,AJX,2937,Great Ajax Corp $AJX Stock Rating Upgraded by Zacks Investment Research https://t.co/r9FSjZbjuy
0,2017-09-05 10:51:56,0,0,905020669259382784,,RT @MixMastaKing: #NowPlaying It's A Vibe by 2 Chainz F Ty Dolla $ign Trey Songz N Jhené Aiko https://t.co/8GORQGoatg https://t.co/gBKawTqX…,,905020669259382784,14,,,0,,F,Thea,F,0,h,"New Haven, CT",2011-04-01 04:36:51,275376828,0,F,925,http://t.co/Eh1FeXrAUG,0,0,275376828,True,21,0,en,0,97,,0,0,B,0,Wheeeeee,2262,http://abs.twimg.com/images/themes/theme12/bg.gif,1152,kairosllghting,0,,Twitter for Android,,0,0,$IGN,,$IGN,2017-09-05 06:51:56,IGN,2011-04-01 00:36:51,3,9,2017,,20,140,IGN,2938,RT @MixMastaKing: #NowPlaying It's A Vibe by 2 Chainz F Ty Dolla $ign Trey Songz N Jhené Aiko https://t.co/8GORQGoatg https://t.co/gBKawTqX…
0,2017-05-11 08:32:58,0,0,862586314809634817,,Tribune Media Co $TRCO Rating Increased to Equal Weight at Morgan Stanley https://t.co/Pe2r5ttY1S,,862586314809634817,0,,,0,,A,WKRB News,C,0,h,,2013-11-08 02:17:02,2181281054,0,0,0,http://t.co/NYpmdUJnIe,0,0,2147483647,True,186,0,en,3,1159,,0,0,0,0,WKRB News - News and Analysis. http://t.co/n4QyKK8afr,8,http://abs.twimg.com/images/themes/theme15/bg.png,915890,WKRBNews,0,,Zapier.com,,0,0,$TRCO,,$TRCO,2017-05-11 04:32:58,TRCO,2013-11-07 21:17:02,2,5,2017,,13,97,TRCO,2940,Tribune Media Co $TRCO Rating Increased to Equal Weight at Morgan Stanley https://t.co/Pe2r5ttY1S
0,2017-09-05 10:51:58,0,0,905020676104495109,,Hopefully there will be more regulations for #ICO . kudos to #China  Time to flush the scam #ICOs  https://t.co/lACjnLW9jD $cvc $NEO,,905020676104495109,0,,,0,,0,Crypto Batman,0,0,h,United Kingdom,2013-01-08 07:18:58,1070214840,0,1,5556,,0,-25200,1070214840,False,32,0,en,0,536,Pacific Time (US & Canada),0,0,0,0,"Dreaming is free. Dream Big. I love Tamil, Batman, Arsenal and Cryptocurrency.",1040,http://abs.twimg.com/images/themes/theme1/bg.png,14939,LOLpundit007,0,,Twitter Web Client,,0,0,$CVC,,$CVC,2017-09-05 06:51:58,CVC,2013-01-08 02:18:58,3,9,2017,,20,132,CVC,2941,Hopefully there will be more regulations for #ICO . kudos to #China  Time to flush the scam #ICOs  https://t.co/lACjnLW9jD $cvc $NEO
0,2017-05-11 08:32:59,0,0,862586319570075648,,Oppenheimer Reiterates Their Hold Rating on General Finance $GFN https://t.co/TaNfRMAdqq,,862586319570075648,0,,,0,,C,Analyst Ratings,D,0,h,,2014-10-29 13:16:33,2882124578,0,1,3,http://t.co/QMPwJKSIrk,0,10800,2147483647,True,56,0,en,3,628,Kyiv,0,0,C,0,,213,http://abs.twimg.com/images/themes/theme1/bg.png,47044,ARatings,0,,AnalystRatings,,0,0,$GFN,,$GFN,2017-05-11 04:32:59,GFN,2014-10-29 09:16:33,2,5,2017,,10,88,GFN,2942,Oppenheimer Reiterates Their Hold Rating on General Finance $GFN https://t.co/TaNfRMAdqq
0,2017-09-05 10:51:58,0,0,905020676104495109,,Hopefully there will be more regulations for #ICO . kudos to #China  Time to flush the scam #ICOs  https://t.co/lACjnLW9jD $cvc $NEO,,905020676104495109,0,,,0,,0,Crypto Batman,0,0,h,United Kingdom,2013-01-08 07:18:58,1070214840,0,1,5556,,0,-25200,1070214840,False,32,0,en,0,536,Pacific Time (US & Canada),0,0,0,0,"Dreaming is free. Dream Big. I love Tamil, Batman, Arsenal and Cryptocurrency.",1040,http://abs.twimg.com/images/themes/theme1/bg.png,14939,LOLpundit007,0,,Twitter Web Client,,0,0,$NEO,,$NEO,2017-09-05 06:51:58,NEO,2013-01-08 02:18:58,3,9,2017,,20,132,NEO,2944,Hopefully there will be more regulations for #ICO . kudos to #China  Time to flush the scam #ICOs  https://t.co/lACjnLW9jD $cvc $NEO
0,2017-05-11 08:33:02,0,0,862586331448266752,,Do you know that #WallStreet price for $VSI is $24.11 https://t.co/JykXdXqkPx,,862586331448266752,0,,,0,,0,1 min Stock Insights,0,0,h,United States,2015-01-27 03:39:41,2997788563,0,3,22,https://t.co/kUdxipjwKL,0,-25200,2147483647,False,112,0,en,0,2059,Pacific Time (US & Canada),0,0,0,0,"Flash, 1 minute stock insights about trending now assets.",1461,http://abs.twimg.com/images/themes/theme1/bg.png,200557,1MinuteStock,0,,Unicorn1MinuteApp,,0,0,$VSI,,$VSI,2017-05-11 04:33:02,VSI,2015-01-26 22:39:41,2,5,2017,,11,77,VSI,2945,Do you know that #WallStreet price for $VSI is $24.11 https://t.co/JykXdXqkPx
0,2017-09-05 10:51:59,0,0,905020680118431745,2373819572.0,@AceOfWallStreet $ADX and $NMR,,905020680118431745,0,9.04988575225176e+17,,0,2373819572.0,0,laika,0,0,h,Deep space,2017-05-15 12:29:26,864095374297968641,0,0,519,,0,3600,2147483647,False,4,0,en,0,200,London,0,0,0,0,,249,http://abs.twimg.com/images/themes/theme1/bg.png,178,laikabtc,0,AceOfWallStreet,Twitter for Android,,2147483647,0,$ADX,,$ADX,2017-09-05 06:51:59,ADX,2017-05-15 08:29:26,3,9,2017,,4,30,ADX,2947,@AceOfWallStreet $ADX and $NMR
0,2017-05-11 08:33:02,0,0,862586333348364288,,VIDEO: MAC MILLER FEAT. TY DOLLA $IGN – ‘CINDERELLA’ https://t.co/abR9cyvL03,,862586333348364288,0,,,0,,C,Wingspromotion1,D,0,h,,2014-06-12 00:00:03,2562327457,0,1,3,,0,3600,2147483647,True,54,0,en,3,90108,London,0,0,C,0,Promotion Platform,88604,http://abs.twimg.com/images/themes/theme1/bg.png,92848,wingspromotion1,0,,Twitter Web Client,,0,0,$IGN,,$IGN,2017-05-11 04:33:02,IGN,2014-06-11 20:00:03,2,5,2017,,10,76,IGN,2948,VIDEO: MAC MILLER FEAT. TY DOLLA $IGN – ‘CINDERELLA’ https://t.co/abR9cyvL03
0,2017-09-05 10:51:59,0,0,905020680118431745,2373819572.0,@AceOfWallStreet $ADX and $NMR,,905020680118431745,0,9.04988575225176e+17,,0,2373819572.0,0,laika,0,0,h,Deep space,2017-05-15 12:29:26,864095374297968641,0,0,521,,0,3600,2147483647,False,4,0,en,0,199,London,0,0,0,0,,249,http://abs.twimg.com/images/themes/theme1/bg.png,179,laikabtc,0,AceOfWallStreet,Twitter for Android,,2147483647,0,$NMR,,$NMR,2017-09-05 06:51:59,NMR,2017-05-15 08:29:26,3,9,2017,,4,30,NMR,2950,@AceOfWallStreet $ADX and $NMR
0,2017-05-11 08:33:03,0,0,862586338465505281,,$CROX Stochastics Overbought https://t.co/hOVqKFvuDF,,862586338465505281,0,,,0,,C,dailystockplays.com,D,0,h,California,2012-03-18 19:19:58,528770977,0,0,8,https://t.co/YxrCMgyOUP,0,-25200,528770977,True,183,0,en,3,5471,Pacific Time (US & Canada),0,0,C,0,Free 7 Day Trial Membership https://t.co/YxrCMgQqjp,15,http://pbs.twimg.com/profile_background_images/572170271050588160/E1MW3Dim.jpeg,85391,DailyStockPlays,0,,SocialOomph,,0,0,$CROX,,$CROX,2017-05-11 04:33:03,CROX,2012-03-18 15:19:58,2,5,2017,,4,52,CROX,2951,$CROX Stochastics Overbought https://t.co/hOVqKFvuDF
0,2017-09-05 10:52:00,0,0,905020684174274560,,Looking Inside The Market's Top Healthcare Fund https://t.co/S9lbsHqJwF  $FLXN $ANIP $AIMT $PTCT $EDIT $VSAR $PDLI,,905020684174274560,0,,,0,,0,FinInvTr,0,0,h,,2015-05-30 06:29:50,3230471773,0,1,2233,,0,-14400,2147483647,False,11,0,en,0,137,Eastern Time (US & Canada),0,0,0,0,,4,http://abs.twimg.com/images/themes/theme1/bg.png,16394,FinInvTr,0,,Buffer,,0,0,$AIMT,,$AIMT,2017-09-05 06:52:00,AIMT,2015-05-30 02:29:50,3,9,2017,,16,114,AIMT,2952,Looking Inside The Market's Top Healthcare Fund https://t.co/S9lbsHqJwF  $FLXN $ANIP $AIMT $PTCT $EDIT $VSAR $PDLI
0,2017-05-11 08:33:05,0,0,862586346887577600,,RT @aaaamhim: $ELED BEAR RAID FAILED ADDED $1 NEAR,,862586346887577600,117,,,0,,C,Genna,D,0,h,Boston,2017-03-02 19:27:16,837383823277113345,0,1,46,,0,0,2147483647,True,0,0,en,3,122,,0,0,F,0,Wolf's law (an optimistic view of a pessimistic world): it isn't that things will necessarily go wrong (murphy's law) Investing trading stocks.,19,,349,gennadiy64nk,0,,Twitter Web Client,,0,0,$ASTI,,$ASTI,2017-05-11 04:33:05,ASTI,2017-03-02 14:27:16,2,5,2017,,9,50,ASTI,2954,RT @aaaamhim: $ELED BEAR RAID FAILED ADDED $1 NEAR
0,2017-09-05 10:52:00,0,0,905020684174274560,,Looking Inside The Market's Top Healthcare Fund https://t.co/S9lbsHqJwF  $FLXN $ANIP $AIMT $PTCT $EDIT $VSAR $PDLI,,905020684174274560,0,,,0,,0,FinInvTr,0,0,h,,2015-05-30 06:29:50,3230471773,0,1,2233,,0,-14400,2147483647,False,11,0,en,0,137,Eastern Time (US & Canada),0,0,0,0,,4,http://abs.twimg.com/images/themes/theme1/bg.png,16399,FinInvTr,0,,Buffer,,0,0,$ANIP,,$ANIP,2017-09-05 06:52:00,ANIP,2015-05-30 02:29:50,3,9,2017,,16,114,ANIP,2955,Looking Inside The Market's Top Healthcare Fund https://t.co/S9lbsHqJwF  $FLXN $ANIP $AIMT $PTCT $EDIT $VSAR $PDLI
0,2017-05-11 08:33:05,0,0,862586346887577600,,RT @aaaamhim: $ELED BEAR RAID FAILED ADDED $1 NEAR,,862586346887577600,118,,,0,,C,Genna,D,0,h,Boston,2017-03-02 19:27:16,837383823277113345,0,1,46,,0,0,2147483647,True,0,0,en,3,122,,0,0,F,0,Wolf's law (an optimistic view of a pessimistic world): it isn't that things will necessarily go wrong (murphy's law) Investing trading stocks.,19,,351,gennadiy64nk,0,,Twitter Web Client,,0,0,$NXTD,,$NXTD,2017-05-11 04:33:05,NXTD,2017-03-02 14:27:16,2,5,2017,,9,50,NXTD,2956,RT @aaaamhim: $ELED BEAR RAID FAILED ADDED $1 NEAR
0,2017-09-05 10:52:00,0,0,905020684174274560,,Looking Inside The Market's Top Healthcare Fund https://t.co/S9lbsHqJwF  $FLXN $ANIP $AIMT $PTCT $EDIT $VSAR $PDLI,,905020684174274560,0,,,0,,0,FinInvTr,0,0,h,,2015-05-30 06:29:50,3230471773,0,1,2233,,0,-14400,2147483647,False,11,0,en,0,135,Eastern Time (US & Canada),0,0,0,0,,4,http://abs.twimg.com/images/themes/theme1/bg.png,16425,FinInvTr,0,,Buffer,,0,0,$EDIT,,$EDIT,2017-09-05 06:52:00,EDIT,2015-05-30 02:29:50,3,9,2017,,16,114,EDIT,2958,Looking Inside The Market's Top Healthcare Fund https://t.co/S9lbsHqJwF  $FLXN $ANIP $AIMT $PTCT $EDIT $VSAR $PDLI
0,2017-05-11 08:33:09,0,0,862586363572400131,,RT @driv818: $VBIO 42% Gains!!! #MarijuanaStocks #PotStocks #Stocks $PRGE $MTBC $BKD.V $PRTO https://t.co/Ao7Jtinaea,,862586363572400131,151,,,0,,C,Britney,D,0,h,Detroit,2017-04-05 05:34:18,849495390139412482,0,1,4,,0,0,2147483647,True,0,0,en,3,1,,0,0,F,0,Making money investing. You can't think and hit at the same time. yogi berra,25,,59,PUjQFVBfaFqC3vA,0,,Twitter Web Client,,0,0,$MTBC,,$MTBC,2017-05-11 04:33:09,MTBC,2017-04-05 01:34:18,2,5,2017,,13,116,MTBC,2959,RT @driv818: $VBIO 42% Gains!!! #MarijuanaStocks #PotStocks #Stocks $PRGE $MTBC $BKD.V $PRTO https://t.co/Ao7Jtinaea
0,2017-09-05 10:52:00,0,0,905020684174274560,,Looking Inside The Market's Top Healthcare Fund https://t.co/S9lbsHqJwF  $FLXN $ANIP $AIMT $PTCT $EDIT $VSAR $PDLI,,905020684174274560,0,,,0,,0,FinInvTr,0,0,h,,2015-05-30 06:29:50,3230471773,0,1,2233,,0,-14400,2147483647,False,10,0,en,0,137,Eastern Time (US & Canada),0,0,0,0,,4,http://abs.twimg.com/images/themes/theme1/bg.png,16423,FinInvTr,0,,Buffer,,0,0,$FLXN,,$FLXN,2017-09-05 06:52:00,FLXN,2015-05-30 02:29:50,3,9,2017,,16,114,FLXN,2960,Looking Inside The Market's Top Healthcare Fund https://t.co/S9lbsHqJwF  $FLXN $ANIP $AIMT $PTCT $EDIT $VSAR $PDLI
0,2017-05-11 08:33:09,0,0,862586363572400131,,RT @driv818: $VBIO 42% Gains!!! #MarijuanaStocks #PotStocks #Stocks $PRGE $MTBC $BKD.V $PRTO https://t.co/Ao7Jtinaea,,862586363572400131,157,,,0,,C,Britney,D,0,h,Detroit,2017-04-05 05:34:18,849495390139412482,0,1,4,,0,0,2147483647,True,0,0,en,3,1,,0,0,F,0,Making money investing. You can't think and hit at the same time. yogi berra,26,,59,PUjQFVBfaFqC3vA,0,,Twitter Web Client,,0,0,$PRTO,,$PRTO,2017-05-11 04:33:09,PRTO,2017-04-05 01:34:18,2,5,2017,,13,116,PRTO,2962,RT @driv818: $VBIO 42% Gains!!! #MarijuanaStocks #PotStocks #Stocks $PRGE $MTBC $BKD.V $PRTO https://t.co/Ao7Jtinaea
0,2017-09-05 10:52:00,0,0,905020684174274560,,Looking Inside The Market's Top Healthcare Fund https://t.co/S9lbsHqJwF  $FLXN $ANIP $AIMT $PTCT $EDIT $VSAR $PDLI,,905020684174274560,0,,,0,,0,FinInvTr,0,0,h,,2015-05-30 06:29:50,3230471773,0,1,2233,,0,-14400,2147483647,False,10,0,en,0,137,Eastern Time (US & Canada),0,0,0,0,,4,http://abs.twimg.com/images/themes/theme1/bg.png,16417,FinInvTr,0,,Buffer,,0,0,$PDLI,,$PDLI,2017-09-05 06:52:00,PDLI,2015-05-30 02:29:50,3,9,2017,,16,114,PDLI,2963,Looking Inside The Market's Top Healthcare Fund https://t.co/S9lbsHqJwF  $FLXN $ANIP $AIMT $PTCT $EDIT $VSAR $PDLI
0,2017-05-11 08:33:16,0,0,862586391082958853,,TVO Market Barometer Sentiment: EAGER HG Real Feel: CHILLY Next Day Move: SIDEWAYS https://t.co/CJupEn2h9O $SPY $SPX $QQQ $DJIA $IWM #TVO,,862586391082958853,0,,,0,,0,Mike DiBari,0,0,h,"Cambridge, Massachusetts",2011-02-17 05:58:37,253418713,0,F,598,https://t.co/sQNFB4tyFO,0,-14400,253418713,False,21,0,en,0,394,Eastern Time (US & Canada),0,0,0,0,Developer of TVO - A new unique way to time the market that works. Jazz and blues guitarist. Hiker and gardener.,380,http://abs.twimg.com/images/themes/theme6/bg.gif,3065,tradinglicks,0,,StockTwits Web,,0,0,$IWM,,$IWM,2017-05-11 04:33:16,IWM,2011-02-17 00:58:37,2,5,2017,,15,137,IWM,2964,TVO Market Barometer Sentiment: EAGER HG Real Feel: CHILLY Next Day Move: SIDEWAYS https://t.co/CJupEn2h9O $SPY $SPX $QQQ $DJIA $IWM #TVO
